"Link","Year","rank","School","City","State","Division","Level","Conference","Conf_Div","Power_Conference"
"https://s3media.247sports.com/Uploads/Assets/9/650/4650009.png",2018,235,"Morehead State","Morehead","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/9/650/4650009.png",2019,NA,"Morehead State","Morehead","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2010,NA,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2011,NA,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2012,NA,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2013,NA,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2014,NA,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2015,266,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2016,246,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2017,209,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2018,215,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/990/826/7826990.png",2019,183,"Morgan State","Baltimore","Maryland",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2010,NA,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2011,NA,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2012,NA,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2013,140,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2014,155,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2015,220,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2016,171,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2017,223,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2018,165,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/11/650/4650011.png",2019,160,"Murray State","Murray","Kentucky",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2010,35,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2011,71,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2012,52,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2013,59,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2014,34,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2015,31,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2016,50,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2017,53,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2018,26,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png",2019,29,"N.C. State","Raleigh","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Atlantic",1
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2010,119,"Navy","Annapolis","Maryland",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2011,87,"Navy","Annapolis","Maryland",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2012,118,"Navy","Annapolis","Maryland",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2013,116,"Navy","Annapolis","Maryland",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2014,108,"Navy","Annapolis","Maryland",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2015,112,"Navy","Annapolis","Maryland",1,"FBS","American Athletic Conference","AAC_West",0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2016,91,"Navy","Annapolis","Maryland",1,"FBS","American Athletic Conference","AAC_West",0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2017,88,"Navy","Annapolis","Maryland",1,"FBS","American Athletic Conference","AAC_West",0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2018,105,"Navy","Annapolis","Maryland",1,"FBS","American Athletic Conference","AAC_West",0
"https://s3media.247sports.com/Uploads/Assets/54/650/4650054.png",2019,122,"Navy","Annapolis","Maryland",1,"FBS","American Athletic Conference","AAC_West",0
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2010,26,"Nebraska","Lincoln","Nebraska",1,"FBS","Big 12 Conference","Big12_North",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2011,16,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_Legends",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2012,32,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_Legends",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2013,22,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_Legends",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2014,35,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_West",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2015,30,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_West",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2016,26,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_West",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2017,23,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_West",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2018,23,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_West",1
"https://s3media.247sports.com/Uploads/Assets/325/648/4648325.png",2019,19,"Nebraska","Lincoln","Nebraska",1,"FBS","Big Ten Conference","B1G_West",1
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2010,91,"Nevada","Reno","Nevada",1,"FBS","Western Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2011,115,"Nevada","Reno","Nevada",1,"FBS","Western Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2012,77,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2013,88,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2014,81,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2015,98,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2016,105,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2017,95,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2018,81,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/115/931/8931115.png",2019,92,"Nevada","Reno","Nevada",1,"FBS","Mountain West Conference","MWC_West",0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2010,123,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2011,NA,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2012,NA,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2013,NA,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2014,203,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2015,190,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2016,222,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2017,215,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2018,224,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/229/648/4648229.png",2019,180,"New Hampshire","Durham","New Hampshire",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2010,79,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2011,105,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2012,95,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2013,93,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2014,93,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2015,116,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2016,83,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2017,118,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2018,124,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/414/649/4649414.png",2019,113,"New Mexico","Albuquerque","New Mexico",1,"FBS","Mountain West Conference","MWC_Mountain",0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2010,104,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Western Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2011,121,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Western Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2012,88,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Western Athletic Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2013,120,"New Mexico State","Las Cruces","New Mexico",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2014,122,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2015,125,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2016,128,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2017,129,"New Mexico State","Las Cruces","New Mexico",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2018,125,"New Mexico State","Las Cruces","New Mexico",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/748/649/4649748.png",2019,117,"New Mexico State","Las Cruces","New Mexico",1,"FBS","FBS Independent",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2010,NA,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2011,NA,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2012,NA,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2013,NA,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2014,147,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2015,NA,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2016,174,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2017,249,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2018,NA,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/94/651/4651094.png",2019,177,"Nicholls State","Thibodaux","Louisiana",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2010,122,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2011,NA,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2012,179,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2013,NA,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2014,219,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2015,225,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2016,216,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2017,NA,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2018,NA,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/965/649/4649965.png",2019,NA,"Norfolk State","Norfolk","Virginia",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2010,23,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2011,18,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2012,41,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2013,28,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2014,30,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2015,28,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2016,32,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2017,29,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2018,20,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png",2019,32,"North Carolina","Chapel Hill","North Carolina",1,"FBS","Atlantic Coast Conference","ACC_Coastal",1
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2010,NA,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2011,NA,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2012,NA,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2013,NA,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2014,226,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2015,267,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2016,223,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2017,256,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2018,199,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/968/649/4649968.png",2019,207,"North Carolina A&T","Greensboro","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2010,NA,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2011,NA,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2012,181,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2013,NA,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2014,217,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2015,208,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2016,200,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2017,193,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2018,NA,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/971/649/4649971.png",2019,196,"North Carolina Central","Durham","North Carolina",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2010,NA,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2011,NA,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2012,170,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2013,208,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2014,300,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2015,178,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2016,203,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2017,158,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2018,163,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/403/486/8486403.png",2019,192,"North Dakota","Grand Forks","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2010,NA,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2011,136,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2012,NA,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2013,218,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2014,142,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2015,132,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2016,136,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2017,135,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2018,134,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/660/649/4649660.png",2019,142,"North Dakota State","Fargo","North Dakota",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2010,117,"North Texas","Denton","Texas",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2011,109,"North Texas","Denton","Texas",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2012,100,"North Texas","Denton","Texas",1,"FBS","Sun Belt Conference",NA,0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2013,119,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2014,103,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2015,94,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2016,102,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2017,115,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2018,102,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/712/442/8442712.png",2019,75,"North Texas","Denton","Texas",1,"FBS","Conference USA","CUSA_West",0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2010,NA,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2011,NA,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2012,NA,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2013,159,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2014,134,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2015,130,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2016,138,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2017,140,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2018,197,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/811/649/4649811.png",2019,144,"Northern Arizona","Flagstaff","Arizona",1,"FCS","FCS",NA,0
"https://s3media.247sports.com/Uploads/Assets/812/649/4649812.png",2010,NA,"Northern Colorado","Greeley","Colorado",1,"FCS","FCS",NA,0
